Date,NIFTY_50_Open,NIFTY_50_High,NIFTY_50_Low,NIFTY_50_Close,Auto_Open,Auto_High,Auto_Low,Auto_Close,Bank_Open,Bank_High,Bank_Low,Bank_Close,FMCG_Open,FMCG_High,FMCG_Low,FMCG_Close,IT_Open,IT_High,IT_Low,IT_Close,Next_50_Open,Next_50_High,Next_50_Low,Next_50_Close,Energy_Open,Energy_High,Energy_Low,Energy_Close
9 Apr 2019,11612.05,11683.9,11569.7,11671.95,11612.05,26 Dec 1931,11569.7,11671.95,11612.05,11683.9,11569.7,11671.95,11612.05,11683.9,11569.7,11671.95,11612.05,11683.9,11569.7,11671.95,11612.05,11683.9,11569.7,11671.95,11612.05,11683.9,11569.7,11671.95
10 Apr 2019,11646.85,11680.05,11571.75,11584.3,11646.85,23 Dec 1931,11571.75,11584.3,11646.85,11680.05,11571.75,11584.3,11646.85,11680.05,11571.75,11584.3,11646.85,11680.05,11571.75,11584.3,11646.85,11680.05,11571.75,11584.3,11646.85,11680.05,11571.75,11584.3
11 Apr 2019,11592.55,11606.7,11550.55,11596.7,11592.55,10 Oct 1931,11550.55,11596.7,11592.55,11606.7,11550.55,11596.7,11592.55,11606.7,11550.55,11596.7,11592.55,11606.7,11550.55,11596.7,11592.55,11606.7,11550.55,11596.7,11592.55,11606.7,11550.55,11596.7
12 Apr 2019,11612.85,11657.35,11578.8,11643.45,11612.85,30 Nov 1931,11578.8,11643.45,11612.85,11657.35,11578.8,11643.45,11612.85,11657.35,11578.8,11643.45,11612.85,11657.35,11578.8,11643.45,11612.85,11657.35,11578.8,11643.45,11612.85,11657.35,11578.8,11643.45
15 Apr 2019,11667,11704.6,11648.25,11690.35,11667,16 Jan 1932,11648.25,11690.35,11667,11704.6,11648.25,11690.35,11667,11704.6,11648.25,11690.35,11667,11704.6,11648.25,11690.35,11667,11704.6,11648.25,11690.35,11667,11704.6,11648.25,11690.35
16 Apr 2019,11736.2,11810.95,11731.55,11787.15,11736.2,1 May 1932,11731.55,11787.15,11736.2,11810.95,11731.55,11787.15,11736.2,11810.95,11731.55,11787.15,11736.2,11810.95,11731.55,11787.15,11736.2,11810.95,11731.55,11787.15,11736.2,11810.95,11731.55,11787.15
18 Apr 2019,11856.15,11856.15,11738.5,11752.8,11856.15,16 Jun 1932,11738.5,11752.8,11856.15,11856.15,11738.5,11752.8,11856.15,11856.15,11738.5,11752.8,11856.15,11856.15,11738.5,11752.8,11856.15,11856.15,11738.5,11752.8,11856.15,11856.15,11738.5,11752.8
22 Apr 2019,11727.05,11727.05,11583.95,11594.45,11727.05,8 Feb 1932,11583.95,11594.45,11727.05,11727.05,11583.95,11594.45,11727.05,11727.05,11583.95,11594.45,11727.05,11727.05,11583.95,11594.45,11727.05,11727.05,11583.95,11594.45,11727.05,11727.05,11583.95,11594.45
23 Apr 2019,11612.95,11645.95,11564.8,11575.95,11612.95,18 Nov 1931,11564.8,11575.95,11612.95,11645.95,11564.8,11575.95,11612.95,11645.95,11564.8,11575.95,11612.95,11645.95,11564.8,11575.95,11612.95,11645.95,11564.8,11575.95,11612.95,11645.95,11564.8,11575.95
24 Apr 2019,11601.5,11740.85,11578.85,11726.15,11601.5,21 Feb 1932,11578.85,11726.15,11601.5,11740.85,11578.85,11726.15,11601.5,11740.85,11578.85,11726.15,11601.5,11740.85,11578.85,11726.15,11601.5,11740.85,11578.85,11726.15,11601.5,11740.85,11578.85,11726.15
25 Apr 2019,11735.7,11796.75,11624.3,11641.8,11735.7,17 Apr 1932,11624.3,11641.8,11735.7,11796.75,11624.3,11641.8,11735.7,11796.75,11624.3,11641.8,11735.7,11796.75,11624.3,11641.8,11735.7,11796.75,11624.3,11641.8,11735.7,11796.75,11624.3,11641.8
26 Apr 2019,11683.75,11762.9,11661.75,11754.65,11683.75,14 Mar 1932,11661.75,11754.65,11683.75,11762.9,11661.75,11754.65,11683.75,11762.9,11661.75,11754.65,11683.75,11762.9,11661.75,11754.65,11683.75,11762.9,11661.75,11754.65,11683.75,11762.9,11661.75,11754.65
30 Apr 2019,11748.75,11756.25,11655.9,11748.15,11748.75,8 Mar 1932,11655.9,11748.15,11748.75,11756.25,11655.9,11748.15,11748.75,11756.25,11655.9,11748.15,11748.75,11756.25,11655.9,11748.15,11748.75,11756.25,11655.9,11748.15,11748.75,11756.25,11655.9,11748.15
2 May 2019,11725.55,11789.3,11699.55,11724.75,11725.55,10 Apr 1932,11699.55,11724.75,11725.55,11789.3,11699.55,11724.75,11725.55,11789.3,11699.55,11724.75,11725.55,11789.3,11699.55,11724.75,11725.55,11789.3,11699.55,11724.75,11725.55,11789.3,11699.55,11724.75
3 May 2019,11722.6,11770.9,11699.35,11712.25,11722.6,22 Mar 1932,11699.35,11712.25,11722.6,11770.9,11699.35,11712.25,11722.6,11770.9,11699.35,11712.25,11722.6,11770.9,11699.35,11712.25,11722.6,11770.9,11699.35,11712.25,11722.6,11770.9,11699.35,11712.25
6 May 2019,11605.8,11632.55,11571.35,11598.25,11605.8,5 Nov 1931,11571.35,11598.25,11605.8,11632.55,11571.35,11598.25,11605.8,11632.55,11571.35,11598.25,11605.8,11632.55,11571.35,11598.25,11605.8,11632.55,11571.35,11598.25,11605.8,11632.55,11571.35,11598.25
7 May 2019,11651.5,11657.05,11484.45,11497.9,11651.5,30 Nov 1931,11484.45,11497.9,11651.5,11657.05,11484.45,11497.9,11651.5,11657.05,11484.45,11497.9,11651.5,11657.05,11484.45,11497.9,11651.5,11657.05,11484.45,11497.9,11651.5,11657.05,11484.45,11497.9
8 May 2019,11478.7,11479.1,11346.95,11359.45,11478.7,5 Jun 1931,11346.95,11359.45,11478.7,11479.1,11346.95,11359.45,11478.7,11479.1,11346.95,11359.45,11478.7,11479.1,11346.95,11359.45,11478.7,11479.1,11346.95,11359.45,11478.7,11479.1,11346.95,11359.45
9 May 2019,11322.4,11357.6,11255.05,11301.8,11322.4,3 Feb 1931,11255.05,11301.8,11322.4,11357.6,11255.05,11301.8,11322.4,11357.6,11255.05,11301.8,11322.4,11357.6,11255.05,11301.8,11322.4,11357.6,11255.05,11301.8,11322.4,11357.6,11255.05,11301.8
10 May 2019,11314.15,11345.8,11251.05,11278.9,11314.15,22 Jan 1931,11251.05,11278.9,11314.15,11345.8,11251.05,11278.9,11314.15,11345.8,11251.05,11278.9,11314.15,11345.8,11251.05,11278.9,11314.15,11345.8,11251.05,11278.9,11314.15,11345.8,11251.05,11278.9
13 May 2019,11258.7,11300.2,11125.6,11148.2,11258.7,8 Dec 1930,11125.6,11148.2,11258.7,11300.2,11125.6,11148.2,11258.7,11300.2,11125.6,11148.2,11258.7,11300.2,11125.6,11148.2,11258.7,11300.2,11125.6,11148.2,11258.7,11300.2,11125.6,11148.2
14 May 2019,11151.65,11294.75,11108.3,11222.05,11151.65,2 Dec 1930,11108.3,11222.05,11151.65,11294.75,11108.3,11222.05,11151.65,11294.75,11108.3,11222.05,11151.65,11294.75,11108.3,11222.05,11151.65,11294.75,11108.3,11222.05,11151.65,11294.75,11108.3,11222.05
15 May 2019,11271.7,11286.8,11136.95,11157,11271.7,24 Nov 1930,11136.95,11157,11271.7,11286.8,11136.95,11157,11271.7,11286.8,11136.95,11157,11271.7,11286.8,11136.95,11157,11271.7,11286.8,11136.95,11157,11271.7,11286.8,11136.95,11157
16 May 2019,11180.35,11281.55,11143.35,11257.1,11180.35,19 Nov 1930,11143.35,11257.1,11180.35,11281.55,11143.35,11257.1,11180.35,11281.55,11143.35,11257.1,11180.35,11281.55,11143.35,11257.1,11180.35,11281.55,11143.35,11257.1,11180.35,11281.55,11143.35,11257.1
17 May 2019,11261.9,11426.15,11259.85,11407.15,11261.9,13 Apr 1931,11259.85,11407.15,11261.9,11426.15,11259.85,11407.15,11261.9,11426.15,11259.85,11407.15,11261.9,11426.15,11259.85,11407.15,11261.9,11426.15,11259.85,11407.15,11261.9,11426.15,11259.85,11407.15
20 May 2019,11651.9,11845.2,11591.7,11828.25,11651.9,5 Jun 1932,11591.7,11828.25,11651.9,11845.2,11591.7,11828.25,11651.9,11845.2,11591.7,11828.25,11651.9,11845.2,11591.7,11828.25,11651.9,11845.2,11591.7,11828.25,11651.9,11845.2,11591.7,11828.25
21 May 2019,11863.65,11883.55,11682.8,11709.1,11863.65,13 Jul 1932,11682.8,11709.1,11863.65,11883.55,11682.8,11709.1,11863.65,11883.55,11682.8,11709.1,11863.65,11883.55,11682.8,11709.1,11863.65,11883.55,11682.8,11709.1,11863.65,11883.55,11682.8,11709.1
22 May 2019,11727.95,11784.8,11682.4,11737.9,11727.95,5 Apr 1932,11682.4,11737.9,11727.95,11784.8,11682.4,11737.9,11727.95,11784.8,11682.4,11737.9,11727.95,11784.8,11682.4,11737.9,11727.95,11784.8,11682.4,11737.9,11727.95,11784.8,11682.4,11737.9
23 May 2019,11901.3,12041.15,11614.5,11657.05,11901.3,18 Dec 1932,11614.5,11657.05,11901.3,12041.15,11614.5,11657.05,11901.3,12041.15,11614.5,11657.05,11901.3,12041.15,11614.5,11657.05,11901.3,12041.15,11614.5,11657.05,11901.3,12041.15,11614.5,11657.05
24 May 2019,11748,11859,11658.1,11844.1,11748,19 Jun 1932,11658.1,11844.1,11748,11859,11658.1,11844.1,11748,11859,11658.1,11844.1,11748,11859,11658.1,11844.1,11748,11859,11658.1,11844.1,11748,11859,11658.1,11844.1
27 May 2019,11855.5,11957.15,11812.4,11924.75,11855.5,25 Sep 1932,11812.4,11924.75,11855.5,11957.15,11812.4,11924.75,11855.5,11957.15,11812.4,11924.75,11855.5,11957.15,11812.4,11924.75,11855.5,11957.15,11812.4,11924.75,11855.5,11957.15,11812.4,11924.75
28 May 2019,11958.35,11958.55,11864.9,11928.75,11958.35,26 Sep 1932,11864.9,11928.75,11958.35,11958.55,11864.9,11928.75,11958.35,11958.55,11864.9,11928.75,11958.35,11958.55,11864.9,11928.75,11958.35,11958.55,11864.9,11928.75,11958.35,11958.55,11864.9,11928.75
29 May 2019,11905.8,11931.9,11836.8,11861.1,11905.8,30 Aug 1932,11836.8,11861.1,11905.8,11931.9,11836.8,11861.1,11905.8,11931.9,11836.8,11861.1,11905.8,11931.9,11836.8,11861.1,11905.8,11931.9,11836.8,11861.1,11905.8,11931.9,11836.8,11861.1
30 May 2019,11865.3,11968.55,11859.4,11945.9,11865.3,6 Oct 1932,11859.4,11945.9,11865.3,11968.55,11859.4,11945.9,11865.3,11968.55,11859.4,11945.9,11865.3,11968.55,11859.4,11945.9,11865.3,11968.55,11859.4,11945.9,11865.3,11968.55,11859.4,11945.9
31 May 2019,11999.8,12039.25,11829.45,11922.8,11999.8,16 Dec 1932,11829.45,11922.8,11999.8,12039.25,11829.45,11922.8,11999.8,12039.25,11829.45,11922.8,11999.8,12039.25,11829.45,11922.8,11999.8,12039.25,11829.45,11922.8,11999.8,12039.25,11829.45,11922.8
3 Jun 2019,11953.75,12103.05,11920.1,12088.55,11953.75,18 Feb 1933,11920.1,12088.55,11953.75,12103.05,11920.1,12088.55,11953.75,12103.05,11920.1,12088.55,11953.75,12103.05,11920.1,12088.55,11953.75,12103.05,11920.1,12088.55,11953.75,12103.05,11920.1,12088.55
4 Jun 2019,12052.65,12095.2,12005.85,12021.65,12052.65,10 Feb 1933,12005.85,12021.65,12052.65,12095.2,12005.85,12021.65,12052.65,12095.2,12005.85,12021.65,12052.65,12095.2,12005.85,12021.65,12052.65,12095.2,12005.85,12021.65,12052.65,12095.2,12005.85,12021.65
